CCNum,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,CustomerHomeCity,CustomerAge,CustomerGender,CustomerMaritalStatus,CustomerHasChildren
4951-9600-0000-0000,Isabella,Anderson,$381.72 ,10,775,Dallas,79,Male,Married,No
4349-8400-0000-0000,Mia,Perez,$14.25 ,5,416,Farmers Branch,70,Male,Married,Yes
4563-0000-0000-0000,Isabella,Garcia,$52.57 ,9,712,Irving,64,Male,Married,Yes
4281-5700-0000-0000,Jackson,Wilson,$36.67 ,7,554,Plano,68,Female,Married,Yes
4015-2400-0000-0000,Lucas,Williams,$10.55 ,3,211,Frisco,74,Female,Married,No
4984-4800-0000-0000,Michael,Harris,$334.18 ,11,778,Farmers Branch,64,Male,Married,Yes
4566-0000-0000-0000,Elijah,Perez,$40.77 ,10,728,Farmers Branch,79,Male,Married,Yes
4523-2700-0000-0000,Lucas,Rodriguez,$377.79 ,6,432,Addison,72,Male,Married,Yes
4105-2600-0000-0000,Logan,Martinez,$329.81 ,11,802,Irving,71,Female,Married,No
4173-8200-0000-0000,Liam,Smith,$266.02 ,4,299,Rockwall,76,Male,Married,No
4558-4200-0000-0000,Sophia,Clark,$208.86 ,4,331,Plano,65,Male,Married,No
4561-1200-0000-0000,Aiden,Williams,$346.31 ,11,865,McKinney,78,Male,Single,Yes
4530-2700-0000-0000,Charlotte,Perez,$291.69 ,5,447,Plano,78,Female,Single,No
4664-7900-0000-0000,Sophia,Harris,$350.40 ,7,570,Addison,70,Male,Single,No
4998-9800-0000-0000,Liam,Taylor,$129.94 ,7,577,Rockwall,63,Female,Single,Yes
4596-1900-0000-0000,Harper,Anderson,$477.90 ,8,561,Farmers Branch,62,Female,Single,Yes
4365-3400-0000-0000,Oliver,Martinez,$11.31 ,10,794,Plano,61,Female,Single,Yes
4173-0100-0000-0000,Lucas,Lee,$245.97 ,10,733,Arlington,80,Male,Single,Yes
4322-5200-0000-0000,Liam,Smith,$385.58 ,8,652,Dallas,74,Male,Single,Yes
4965-8200-0000-0000,Aiden,Clark,$328.31 ,10,770,McKinney,70,Female,Single,No
4600-3600-0000-0000,John,Anderson,$125.37 ,7,528,Plano,71,Male,Single,No
4827-0700-0000-0000,Lucas,Martinez,$625.32 ,8,653,Frisco,76,Male,Single,No
4256-1300-0000-0000,Liam,Davis,$207.01 ,9,641,Rockwall,78,Male,Single,Yes
4278-4300-0000-0000,Olivia,Williams,$506.68 ,7,575,Rockwall,70,Female,Single,Yes
4479-0300-0000-0000,Olivia,Davis,$110.11 ,8,622,Rockwall,76,Female,Single,Yes
4921-3900-0000-0000,Amelia,Smith,$5.16 ,2,221,McKinney,69,Male,Single,Yes
4232-7600-0000-0000,Ethan,Rodriguez,$402.08 ,7,552,Frisco,80,Female,Single,No
4945-1000-0000-0000,Harper,Rodriguez,$250.19 ,9,672,Addison,64,Male,Single,Yes
4218-3700-0000-0000,Benjamin,White,$33.34 ,11,810,Arlington,71,Female,Single,Yes
4884-2200-0000-0000,Amelia,Jones,$23.58 ,3,280,McKinney,64,Male,Single,Yes
4056-6600-0000-0000,Alexander,Williams,$124.34 ,3,261,Plano,75,Male,Single,No
4713-5400-0000-0000,Oliver,Gonzalez,$363.30 ,4,374,Farmers Branch,70,Male,Single,Yes
4895-5500-0000-0000,Jackson,Davis,$203.89 ,3,216,Plano,74,Female,Single,Yes
4685-2600-0000-0000,Benjamin,Harris,$135.01 ,11,770,Frisco,64,Female,Single,Yes
4044-5900-0000-0000,Charlotte,Perez,$111.50 ,7,554,McKinney,79,Female,Single,No
4155-4200-0000-0000,Lucas,Thomas,$26.51 ,5,419,Frisco,65,Female,Single,No
4294-5500-0000-0000,Charlotte,Smith,$50.89 ,7,526,Dallas,73,Female,Single,Yes
4452-3100-0000-0000,Jackson,Perez,$192.52 ,6,519,Rockwall,70,Male,Single,Yes
9668-3704-6438-0890, Aiden     , Harper,$492.66 ,10,722,Plano,62,f,Single ,Yes
4935-7400-0000-0000,Alexander,Anderson,$379.11 ,6,510,Addison,70,Female,Widowed,Yes
4811-7600-0000-0000,Mia,Taylor,$272.26 ,6,459,Plano,77,Female,Widowed,Yes
4742-9800-0000-0000,Jackson,Garcia,$48.87 ,5,427,Irving,70,Male,Widowed,No
4736-2500-0000-0000,Charlotte,Lee,$368.84 ,8,659,Rockwall,64,Female,Widowed,Yes
4115-2700-0000-0000,Amelia,Wilson,$82.53 ,7,551,Plano,68,Female,Widowed,Yes
4372-3900-0000-0000,Sophia,Taylor,$20.25 ,10,712,McKinney,62,Male,Widowed,Yes
4954-9700-0000-0000,Aiden,Garcia,$131.22 ,6,490,Arlington,80,Male,Widowed,Yes
4470-6800-0000-0000,Jackson,White,$274.74 ,10,764,Addison,73,Female,Widowed,No
4283-0400-0000-0000,Olivia,Perez,$211.86 ,4,366,Addison,66,Female,Widowed,No
4427-1300-0000-0000,Benjamin,Wilson,$84.63 ,5,356,Arlington,80,Male,Widowed,No
4888-8000-0000-0000,Alexander,Lee,$128.97 ,8,590,Farmers Branch,76,Male,Widowed,No
4553-0000-0000-0000,Amelia,Hernandez,$434.71 ,8,606,Farmers Branch,66,Male,Widowed,No
4825-1500-0000-0000,Jackson,Martinez,$232.47 ,10,778,Irving,74,Male,Widowed,Yes
4558-3200-0000-0000,Amelia,Davis,$193.51 ,8,595,Rockwall,79,Female,Widowed,Yes
4680-7700-0000-0000,Mia,Martinez,$144.95 ,9,715,Frisco,79,Female,Widowed,Yes
4008-3300-0000-0000,John,Thomas,$333.09 ,9,706,McKinney,62,Male,Widowed,No
4469-7000-0000-0000,Aiden,Wilson,$142.99 ,8,577,Farmers Branch,64,Female,Widowed,Yes
4692-7100-0000-0000,Ethan,Garcia,$511.55 ,8,561,Farmers Branch,74,Female,Widowed,No
4638-6800-0000-0000,Michael,Perez,$112.36 ,6,448,Rockwall,64,Female,Widowed,No
4338-2300-0000-0000,Amelia,Gonzalez,$458.29 ,8,597,Rockwall,67,Female,Widowed,No
4150-2200-0000-0000,Elijah,Anderson,$245.55 ,4,377,Addison,67,Male,Widowed,No
4943-5100-0000-0000,Sophia,Lee,$194.96 ,4,322,Farmers Branch,69,Female,Widowed,No
4720-0700-0000-0000,Logan,Hernandez,$94.81 ,8,578,Irving,77,Female,Widowed,No
4077-4400-0000-0000,Charlotte,Garcia,$22.31 ,3,296,Frisco,68,Male,Widowed,Yes
4751-8500-0000-0000,Amelia,Lewis,$8.91 ,2,203,Addison,75,Female,Widowed,No
4250-3100-0000-0000,John,Davis,$614.41 ,10,734,Arlington,86,Female,Divorced,Yes
4493-5500-0000-0000,Sophia,Taylor,$489.17 ,10,769,Arlington,99,Female,Divorced,No
4037-7100-0000-0000,Ethan,Anderson,$389.23 ,5,404,Irving,84,Female,Divorced,Yes
4237-0400-0000-0000,Aiden,Wilson,$480.39 ,8,643,McKinney,99,Female,Divorced,Yes
4794-2200-0000-0000,Sophia,White,$55.23 ,5,366,Plano,90,Female,Divorced,No
4898-8600-0000-0000,John,Perez,$358.12 ,9,655,Farmers Branch,83,Female,Divorced,Yes
4275-5500-0000-0000,Oliver,Martinez,$149.15 ,8,612,Rockwall,88,Female,Divorced,No
4004-5900-0000-0000,Logan,Thomas,$272.97 ,11,781,Addison,100,Male,Divorced,No
4398-4100-0000-0000,Logan,Lee,$399.34 ,10,748,Dallas,99,Female,Divorced,Yes
4695-3900-0000-0000,Jackson,Rodriguez,$513.42 ,10,706,Addison,91,Female,Divorced,No
4698-9800-0000-0000,Michael,Gonzalez,$503.37 ,10,702,Rockwall,99,Female,Divorced,No
4535-0700-0000-0000,Lucas,Clark,$145.49 ,7,554,Plano,89,Female,Divorced,Yes
4438-1200-0000-0000,Sophia,Garcia,$183.68 ,7,577,Plano,91,Male,Divorced,No
4237-5000-0000-0000,Olivia,Perez,$291.74 ,10,780,Irving,89,Male,Divorced,No
4049-6300-0000-0000,Sophia,Davis,$391.22 ,9,655,Plano,88,Male,Divorced,No
4509-0500-0000-0000,Aiden,Clark,$433.38 ,9,671,Farmers Branch,92,Female,Divorced,No
4639-5800-0000-0000,Aiden,Perez,$474.25 ,7,538,Rockwall,90,Female,Divorced,Yes
4150-4300-0000-0000,Ava,Garcia,$156.69 ,11,866,Farmers Branch,90,Female,Divorced,Yes
4448-5100-0000-0000,Harper,Perez,$226.89 ,6,489,Irving,100,Female,Divorced,Yes
4998-0800-0000-0000,Alexander,Harris,$27.93 ,7,501,McKinney,87,Female,Divorced,Yes
4380-3200-0000-0000,Charlotte,Wilson,$279.22 ,5,392,Dallas,101,Male,Divorced,No
4414-5900-0000-0000,Alexander,Anderson,$12.37 ,9,709,Frisco,88,Female,Divorced,Yes
4319-0300-0000-0000,Oliver,Lee,$460.97 ,9,641,McKinney,101,Female,Divorced,Yes
4082-1900-0000-0000,Elijah,Lewis,$207.50 ,5,355,Addison,90,Male,Divorced,No
4179-5100-0000-0000,Aiden,Gonzalez,$336.26 ,8,595,Rockwall,101,Male,Divorced,No
4706-8500-0000-0000,Charlotte,Clark,$46.45 ,1,107,McKinney,101,Female,Divorced,Yes
4364-0400-0000-0000,Logan,Perez,$402.58 ,8,657,Irving,93,Female,Divorced,Yes
4561-8100-0000-0000,Mia,Martinez,$379.33 ,5,390,Arlington,81,Female,Divorced,No
4688-4900-0000-0000,Elijah,Thomas,$588.70 ,10,778,Irving,94,Female,Divorced,Yes
4232-1200-0000-0000,Jackson,Anderson,$258.25 ,4,338,Irving,82,Male,Divorced,No
4191-2500-0000-0000,Benjamin,Thomas,$217.46 ,4,361,Addison,96,Female,Divorced,Yes
4306-1700-0000-0000,Alexander,Lee,$339.73 ,4,355,Dallas,101,Female,Divorced,No
4660-6000-0000-0000,Isabella,Thomas,$144.39 ,6,483,Dallas,95,Female,Divorced,No
4632-0600-0000-0000,Amelia,Smith,$48.93 ,5,376,Addison,84,Male,Divorced,No
4051-3300-0000-0000,Jackson,Clark,$199.19 ,10,777,Irving,100,Female,Married,No
4118-2600-0000-0000,Amelia,Gonzalez,$199.39 ,8,596,Frisco,84,Female,Married,No
4682-8600-0000-0000,Benjamin,Davis,$646.42 ,8,653,Frisco,91,Female,Married,No
4428-9600-0000-0000,Ava,Perez,$215.39 ,9,710,Plano,88,Female,Married,Yes
4280-0300-0000-0000,Liam,Clark,$301.57 ,11,803,McKinney,99,Male,Married,Yes
4720-6200-0000-0000,Alexander,Martinez,$453.92 ,6,483,McKinney,82,Female,Married,Yes
4415-5800-0000-0000,Olivia,White,$142.67 ,2,234,Dallas,88,Male,Married,No
4142-0800-0000-0000,Michael,Lee,$347.51 ,8,606,Farmers Branch,99,Female,Married,No
4632-5300-0000-0000,Aiden,Rodriguez,$174.29 ,2,204,Irving,98,Female,Married,Yes
4016-3800-0000-0000,Oliver,Jones,$201.48 ,8,609,Rockwall,81,Male,Married,No
4709-6800-0000-0000,Elijah,Lee,$162.77 ,9,677,Plano,82,Female,Married,Yes
4641-0800-0000-0000,Jackson,Taylor,$123.14 ,8,585,Rockwall,85,Male,Married,Yes
4954-2300-0000-0000,Lucas,Perez,$583.14 ,8,602,Addison,96,Female,Married,No
4051-2500-0000-0000,Oliver,Clark,$372.37 ,11,772,Irving,87,Female,Married,No
4604-7000-0000-0000,Harper,Lewis,$590.76 ,11,821,McKinney,100,Female,Married,Yes
4715-5500-0000-0000,Aiden,White,$231.78 ,8,635,Dallas,88,Female,Married,No
4073-3700-0000-0000,Olivia,Smith,$519.37 ,7,564,Rockwall,93,Male,Married,Yes
4424-4900-0000-0000,Ethan,Wilson,$454.83 ,8,650,Frisco,87,Female,Married,Yes
4582-5300-0000-0000,Liam,Wilson,$88.10 ,6,448,Arlington,90,Male,Married,Yes
4870-5600-0000-0000,Aiden,Lee,$199.20 ,5,412,McKinney,83,Male,Married,Yes
4516-0800-0000-0000,Aiden,Taylor,$253.09 ,9,718,Irving,95,Male,Married,No
4487-9800-0000-0000,John,Anderson,$135.22 ,6,492,McKinney,91,Female,Married,Yes
4140-2500-0000-0000,Harper,Gonzalez,$175.18 ,5,415,Rockwall,83,Male,Married,Yes
4238-0100-0000-0000,Amelia,Jones,$436.26 ,10,748,Addison,84,Male,Married,No
4966-3000-0000-0000,Lucas,Anderson,$538.95 ,11,818,McKinney,87,Female,Married,Yes
4595-6600-0000-0000,Amelia,Thomas,$124.56 ,4,311,Farmers Branch,95,Male,Married,No
4047-1400-0000-0000,Isabella,White,$194.83 ,6,422,Addison,95,Male,Married,Yes
4496-3800-0000-0000,Benjamin,Anderson,$81.29 ,6,460,Rockwall,99,Female,Married,No
4151-4100-0000-0000,Benjamin,Martinez,$256.59 ,7,527,Rockwall,93,Male,Single,Yes
4741-9400-0000-0000,Liam,Harris,$89.26 ,8,635,McKinney,85,Male,Single,No
4746-5200-0000-0000,Elijah,Davis,$537.08 ,10,701,Dallas,93,Female,Single,No
4953-3400-0000-0000,Sophia,White,$492.49 ,10,779,Farmers Branch,98,Female,Single,No
4811-5900-0000-0000,Sophia,Hernandez,$66.46 ,7,495,Frisco,83,Female,Single,No
4809-8900-0000-0000,Mia,Harris,$266.82 ,5,375,Dallas,93,Female,Single,No
4879-2100-0000-0000,Alexander,White,$239.20 ,9,676,Rockwall,93,Male,Single,No
4931-0300-0000-0000,Benjamin,Wilson,$334.79 ,9,705,Farmers Branch,93,Female,Single,No
4279-2200-0000-0000,Ava,Anderson,$298.08 ,4,319,Arlington,96,Female,Single,No
4857-7100-0000-0000,Oliver,Harris,$363.44 ,9,689,Farmers Branch,87,Female,Single,No
4623-6600-0000-0000,Mia,Thomas,$366.20 ,10,787,Irving,83,Male,Single,Yes
4775-1600-0000-0000,Liam,Perez,$32.52 ,1,142,Farmers Branch,94,Male,Single,No
4037-7000-0000-0000,Liam,Lee,$301.83 ,6,434,Dallas,88,Male,Single,No
4064-0100-0000-0000,Liam,Lewis,$22.79 ,8,657,Rockwall,86,Male,Single,Yes
4604-7200-0000-0000,Sophia,Rodriguez,$264.89 ,7,505,Farmers Branch,96,Male,Single,No
4930-8800-0000-0000,Jackson,Clark,$201.28 ,3,250,Rockwall,99,Male,Single,No
4616-9000-0000-0000,Ava,Lee,$336.16 ,8,561,Rockwall,82,Female,Single,No
4539-4300-0000-0000,Mia,Davis,$487.38 ,9,650,Dallas,84,Female,Single,No
4850-5600-0000-0000,Ava,Lee,$473.83 ,11,870,Frisco,91,Male,Single,Yes
4076-3000-0000-0000,Oliver,Garcia,$540.34 ,8,572,Farmers Branch,85,Male,Single,No
4434-5700-0000-0000,Harper,Clark,$340.00 ,10,777,Plano,85,Female,Single,Yes
4626-2800-0000-0000,Liam,Anderson,$105.48 ,9,716,Addison,94,Male,Single,No
4036-2200-0000-0000,Sophia,Wilson,$395.92 ,8,561,Farmers Branch,85,Female,Single,Yes
4294-7200-0000-0000,Oliver,Williams,$18.91 ,1,94,Irving,98,Male,Single,Yes
4252-1400-0000-0000,Ethan,Jones,$388.15 ,7,558,Arlington,81,Male,Single,Yes
4351-0000-0000-0000,Charlotte,Hernandez,$562.24 ,8,640,Frisco,87,Female,Single,Yes
4442-2700-0000-0000,Isabella,Wilson,$169.66 ,10,740,Frisco,82,Female,Single,No
4964-8600-0000-0000,Isabella,Harris,$181.37 ,9,682,Farmers Branch,93,Male,Single,Yes
4175-3900-0000-0000,Charlotte,Perez,$431.04 ,9,641,Frisco,91,Female,Single,Yes
4302-1600-0000-0000,Mia,Clark,$120.43 ,2,194,Farmers Branch,92,Female,Single,Yes
4123-4200-0000-0000,John,Harris,$436.28 ,9,647,Addison,100,Male,Single,Yes
4592-2500-0000-0000,Ava,Jones,$608.46 ,9,666,McKinney,96,Male,Single,No
4097-3100-0000-0000,Alexander,Clark,$58.38 ,1,120,Arlington,98,Male,Single,No
4521-2400-0000-0000,Logan,Jones,$178.36 ,7,546,Frisco,86,Male,Single,No
4961-4300-0000-0000,Elijah,Lee,$307.04 ,10,718,McKinney,81,Female,Single,Yes
4885-7800-0000-0000,Benjamin,Lewis,$260.07 ,8,652,Dallas,100,Male,Single,Yes
4459-2600-0000-0000,Benjamin,Rodriguez,$297.31 ,8,590,Frisco,98,Male,Single,No
4469-0600-0000-0000,Lucas,Williams,$111.14 ,7,568,Rockwall,100,Male,Single,Yes
4872-4200-0000-0000,Isabella,Rodriguez,$214.56 ,10,768,Rockwall,99,Female,Single,No
4357-9200-0000-0000,Ava,Lewis,$116.43 ,3,217,Irving,82,Female,Single,Yes
4824-5300-0000-0000,Jackson,Lee,$316.96 ,8,634,McKinney,83,Male,Single,Yes
4658-2700-0000-0000,Liam,Williams,$229.85 ,10,707,McKinney,99,Female,Single,No
4135-3400-0000-0000,Jackson,Taylor,$262.37 ,9,680,Plano,90,Female,Widowed,Yes
4198-0500-0000-0000,Logan,Garcia,$402.80 ,7,500,Arlington,87,Male,Widowed,Yes
4552-0700-0000-0000,Logan,Davis,$672.11 ,9,678,Irving,92,Female,Widowed,No
4463-7400-0000-0000,Ava,Lewis,$108.75 ,11,861,Rockwall,93,Male,Widowed,No
4352-3200-0000-0000,Sophia,Taylor,$241.47 ,10,707,Arlington,87,Male,Widowed,No
4289-0300-0000-0000,Ethan,Thomas,$190.97 ,7,567,Irving,83,Female,Widowed,No
4260-5100-0000-0000,Logan,Martinez,$375.72 ,9,634,Farmers Branch,95,Female,Widowed,No
4575-7200-0000-0000,Oliver,Jones,$78.18 ,5,428,Rockwall,88,Male,Widowed,Yes
4536-3100-0000-0000,Michael,Hernandez,$21.20 ,9,726,Farmers Branch,87,Male,Widowed,Yes
4817-9900-0000-0000,Oliver,Williams,$264.40 ,9,654,Arlington,85,Male,Widowed,Yes
4685-9600-0000-0000,Lucas,Jones,$265.68 ,3,295,Arlington,87,Male,Widowed,Yes
4522-9800-0000-0000,Ethan,Garcia,$504.42 ,9,640,Farmers Branch,90,Male,Widowed,Yes
4617-5600-0000-0000,Isabella,Wilson,$216.66 ,4,297,Rockwall,92,Female,Widowed,No
4323-7500-0000-0000,Aiden,Harris,$236.46 ,5,429,Dallas,83,Female,Widowed,No
4856-9500-0000-0000,Harper,Rodriguez,$11.79 ,3,224,Addison,89,Male,Widowed,No
4395-4000-0000-0000,Logan,Williams,$407.70 ,11,843,Plano,93,Male,Widowed,No
4466-7200-0000-0000,Jackson,Taylor,$205.76 ,10,719,Addison,85,Male,Widowed,Yes
4038-7200-0000-0000,Logan,Martinez,$366.91 ,6,448,Rockwall,98,Female,Widowed,No
4462-4000-0000-0000,Ethan,Clark,$179.44 ,4,348,Farmers Branch,87,Male,Widowed,Yes
4666-1600-0000-0000,Liam,Anderson,$47.59 ,6,461,Rockwall,85,Male,Widowed,Yes
4970-2300-0000-0000,Alexander,Harris,$269.84 ,9,712,Farmers Branch,98,Female,Widowed,No
4293-9900-0000-0000,Benjamin,Lewis,$321.43 ,8,584,Addison,95,Male,Widowed,Yes
4402-1200-0000-0000,Logan,Smith,$292.17 ,6,428,Plano,82,Male,Widowed,Yes
4883-9300-0000-0000,Logan,Davis,$270.23 ,7,563,Rockwall,97,Female,Widowed,Yes
4716-3400-0000-0000,Logan,Anderson,$589.88 ,8,618,Addison,90,Female,Widowed,Yes
4329-0000-0000-0000,Alexander,Garcia,$468.19 ,10,778,Addison,100,Male,Widowed,No
4105-8400-0000-0000,Elijah,Lee,$58.16 ,11,851,Addison,83,Female,Widowed,Yes
4201-9100-0000-0000,Logan,Taylor,$203.54 ,9,662,Addison,87,Male,Widowed,No
4498-5100-0000-0000,Charlotte,Hernandez,$343.69 ,7,543,Dallas,98,Male,Widowed,Yes
4366-9400-0000-0000,Michael,Williams,$49.47 ,2,154,Dallas,100,Female,Widowed,Yes
4434-9500-0000-0000,Sophia,Clark,$41.25 ,4,347,Rockwall,81,Male,Widowed,No
4166-0800-0000-0000,Ethan,Martinez,$258.55 ,3,264,McKinney,94,Female,Widowed,Yes
4105-5200-0000-0000,Harper,Hernandez,$78.51 ,9,706,Frisco,29,Female,Divorced,No
4203-7100-0000-0000,Elijah,Perez,$159.11 ,9,634,Plano,28,Male,Divorced,Yes
4038-7800-0000-0000,Oliver,Hernandez,$230.57 ,5,378,Frisco,30,Male,Divorced,No
4154-0600-0000-0000,Ethan,Lee,$292.94 ,8,600,Farmers Branch,26,Male,Divorced,Yes
4771-1100-0000-0000,Ethan,Lee,$61.46 ,3,310,Frisco,30,Male,Divorced,Yes
4338-8000-0000-0000,Aiden,Perez,$226.28 ,8,601,Plano,23,Female,Divorced,No
4350-3700-0000-0000,Charlotte,Jones,$444.40 ,8,571,Frisco,27,Male,Divorced,No
4314-6900-0000-0000,Charlotte,Thomas,$82.93 ,7,573,Farmers Branch,25,Female,Divorced,Yes
4833-2700-0000-0000,John,Williams,$305.55 ,4,330,Addison,21,Male,Divorced,Yes
4336-9300-0000-0000,Ethan,Clark,$484.09 ,7,551,Arlington,30,Male,Divorced,Yes
4453-9900-0000-0000,Amelia,Gonzalez,$365.16 ,6,428,Addison,22,Male,Divorced,Yes
4348-8000-0000-0000,Liam,Lee,$669.55 ,10,711,Irving,26,Male,Divorced,No
4640-3500-0000-0000,Harper,Davis,$117.52 ,3,295,Addison,29,Male,Divorced,No
4758-0200-0000-0000,Benjamin,Taylor,$181.74 ,10,720,Arlington,29,Female,Divorced,Yes
4118-6300-0000-0000,Ethan,White,$397.89 ,8,649,Plano,27,Male,Divorced,No
4413-3200-0000-0000,Sophia,Davis,$72.96 ,4,315,McKinney,26,Female,Divorced,No
4841-0800-0000-0000,Ethan,Wilson,$42.95 ,1,135,Addison,21,Male,Divorced,No
4103-0400-0000-0000,Olivia,Gonzalez,$218.75 ,6,500,Arlington,29,Male,Divorced,No
4205-8100-0000-0000,Michael,Garcia,$125.56 ,1,129,Plano,18,Female,Divorced,No
4578-3400-0000-0000,Oliver,Anderson,$264.29 ,4,329,Farmers Branch,25,Female,Divorced,Yes
4556-7700-0000-0000,Olivia,Lee,$157.52 ,8,601,Plano,27,Female,Divorced,No
4891-7000-0000-0000,Lucas,Lee,$306.32 ,5,416,Rockwall,20,Male,Divorced,Yes
4375-5800-0000-0000,Liam,White,$549.78 ,10,755,Rockwall,29,Male,Divorced,Yes
9140-3674-0115-7990, Chloe      , Nelson,$105.19 ,3,221,Dallas,23,M,Married,Yes
4166-9499-7941-7530, Emily     , Fields,$279.83 ,9,704,McKinney,30,F,Married,Yes
9037-6212-8895-1430, Ava       , Wheeler,$296.08 ,7,577,Dallas,30,F,Married,Yes
4091-0600-0000-0000,John,Hernandez,$267.64 ,4,346,Rockwall,19,Male,Married,No
4973-2500-0000-0000,Harper,Gonzalez,$308.56 ,7,586,Farmers Branch,29,Male,Married,Yes
4173-7200-0000-0000,Jackson,Harris,$98.31 ,7,516,Farmers Branch,29,Female,Married,Yes
4347-3300-0000-0000,Oliver,Thomas,$380.28 ,8,657,Rockwall,20,Male,Married,No
4844-8300-0000-0000,Michael,Martinez,$412.00 ,5,422,McKinney,25,Female,Married,Yes
4305-3300-0000-0000,Benjamin,Smith,$366.92 ,8,561,Addison,23,Female,Married,No
4512-1100-0000-0000,Harper,Lee,$484.11 ,11,786,Arlington,23,Male,Married,No
4221-0700-0000-0000,Charlotte,Thomas,$134.46 ,7,498,Addison,25,Male,Married,Yes
4503-9200-0000-0000,Amelia,Davis,$159.48 ,6,484,Irving,24,Female,Married,No
4138-5300-0000-0000,Jackson,Gonzalez,$367.17 ,10,784,Plano,30,Female,Married,Yes
4282-0900-0000-0000,Logan,Hernandez,$196.44 ,2,223,Farmers Branch,23,Female,Married,Yes
4267-7900-0000-0000,Ava,Jones,$351.28 ,6,515,Farmers Branch,30,Male,Married,Yes
4939-7700-0000-0000,Alexander,Clark,$292.90 ,9,674,Farmers Branch,28,Female,Married,No
4925-1700-0000-0000,Sophia,Lewis,$381.25 ,5,443,Irving,18,Male,Married,No
4250-2900-0000-0000,Liam,Williams,$366.74 ,9,686,Plano,21,Female,Married,No
4510-8000-0000-0000,Alexander,Anderson,$133.97 ,8,590,Addison,29,Male,Married,Yes
4956-7800-0000-0000,Harper,Thomas,$264.07 ,7,578,Arlington,27,Female,Married,No
4885-3500-0000-0000,Charlotte,Davis,$272.91 ,10,778,Farmers Branch,18,Male,Married,No
4747-2100-0000-0000,Lucas,Lewis,$349.37 ,11,774,Farmers Branch,19,Female,Single,Yes
4250-4400-0000-0000,Alexander,Garcia,$607.88 ,11,817,Irving,29,Male,Single,No
4339-3700-0000-0000,Alexander,Perez,$24.77 ,6,449,Dallas,25,Male,Single,No
4662-9900-0000-0000,Olivia,Lee,$125.73 ,9,705,Arlington,27,Male,Single,Yes
4121-2900-0000-0000,Elijah,Jones,$193.12 ,9,687,Farmers Branch,29,Female,Single,Yes
4377-2800-0000-0000,Ava,Gonzalez,$420.99 ,9,645,Plano,18,Female,Single,Yes
4027-8600-0000-0000,Amelia,Jones,$291.49 ,9,709,Frisco,24,Female,Single,No
4982-5100-0000-0000,John,Lewis,$126.59 ,11,833,Irving,21,Male,Single,Yes
4307-8200-0000-0000,Harper,Jones,$356.70 ,5,395,Plano,19,Male,Single,Yes
4657-7100-0000-0000,Mia,White,$91.41 ,7,573,Frisco,26,Male,Single,No
4554-6800-0000-0000,Charlotte,Garcia,$27.03 ,6,480,Irving,21,Female,Single,No
4790-4900-0000-0000,Alexander,Harris,$302.59 ,7,519,Arlington,21,Male,Single,Yes
4807-6400-0000-0000,Amelia,Williams,$234.81 ,4,360,Farmers Branch,28,Female,Single,No
4908-3000-0000-0000,Aiden,Wilson,$297.29 ,5,394,Addison,30,Female,Single,Yes
4767-1000-0000-0000,Ava,White,$86.49 ,10,787,Addison,22,Male,Single,Yes
4879-5500-0000-0000,Mia,Hernandez,$186.13 ,7,502,Irving,29,Male,Single,No
4584-0100-0000-0000,Mia,Garcia,$129.61 ,1,148,Addison,25,Male,Single,No
4137-6400-0000-0000,Michael,Clark,$376.79 ,7,560,Frisco,26,Female,Single,Yes
2812-1851-8676-7610, Mia        , Gonzalez,$57.80 ,10,720,Plano,29,F,Single ,Yes
2735-0229-7750-9480, Emily      , Green,$226.69 ,3,236,Arlington,29,F,Single ,Yes
4857-6600-0000-0000,Isabella,Harris,$293.00 ,4,311,Farmers Branch,28,Female,Widowed,Yes
4687-5200-0000-0000,Ethan,Taylor,$410.03 ,8,605,Dallas,26,Male,Widowed,Yes
4276-6200-0000-0000,Lucas,Davis,$250.61 ,6,517,McKinney,30,Female,Widowed,No
4062-2000-0000-0000,Aiden,Taylor,$107.57 ,3,310,Frisco,24,Male,Widowed,No
4077-6700-0000-0000,Ethan,Rodriguez,$312.06 ,6,440,McKinney,28,Male,Widowed,No
4371-5200-0000-0000,Ava,Anderson,$15.26 ,11,776,Addison,24,Male,Widowed,Yes
4440-9300-0000-0000,Lucas,Wilson,$198.19 ,5,420,Farmers Branch,19,Male,Widowed,No
4457-1800-0000-0000,Aiden,Hernandez,$197.46 ,8,634,Farmers Branch,21,Female,Widowed,Yes
4020-8200-0000-0000,Ethan,Rodriguez,$672.31 ,11,772,Dallas,19,Male,Widowed,Yes
4013-1800-0000-0000,Ethan,Harris,$113.03 ,9,712,Frisco,25,Female,Widowed,No
4248-3000-0000-0000,Benjamin,Gonzalez,$117.10 ,7,514,McKinney,22,Female,Widowed,No
4198-5300-0000-0000,Harper,Jones,$506.32 ,9,648,Irving,29,Male,Widowed,No
4918-2300-0000-0000,Isabella,Wilson,$206.80 ,3,297,Frisco,26,Female,Widowed,No
4878-3400-0000-0000,Liam,Williams,$395.59 ,6,449,Rockwall,26,Female,Widowed,Yes
4975-8300-0000-0000,Sophia,Perez,$116.44 ,5,435,Farmers Branch,23,Female,Widowed,No
4158-8200-0000-0000,Lucas,Wilson,$205.53 ,4,379,Irving,25,Male,Widowed,No
