ID,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,OutsideMinMax,CC Number,Credit Limit,Credit Used,OnlinePurchase,Vendor,CustomerHomeCity,CustomerAge,AgeLevel,CustomerGender,CustomerMaritalStatus,CustomerHasChildren,IsFraud,TransactionNumber,Transaction Date,Transaction Time,SourceOutsideUsual
763,Sophia,Harris,$385.44 ,8,613,Inside,4901910000000000,10000,0.142141138,Yes,InternationalHolding,Frisco,28,Low,Male,Divorced,No,0,20217013,2/23/23,1:50:51,No
782,Jackson,Garcia,$55.38 ,3,295,Inside,4122000000000000,10000,0.350226013,Yes,Smoothy King,Farmers Branch,23,Low,Male,Divorced,No,0,35445043,4/14/23,15:32:08,No
816,Liam,Lewis,$490.84 ,7,567,Inside,4918680000000000,20000,0.859590118,Yes,InternationalHolding,Frisco,29,Low,Male,Divorced,Yes,0,16402164,7/6/23,6:32:29,No
884,Logan,Lewis,$286.44 ,7,490,Inside,4558440000000000,10000,0.428581687,Yes,SMU,Irving,19,Low,Male,Divorced,No,0,25969841,3/10/23,3:32:50,No
1037,Logan,Thomas,$175.94 ,4,291,Inside,4975070000000000,10000,0.559052865,Yes,Subaru,Arlington,21,Low,Female,Divorced,No,0,51118675,7/20/23,5:49:25,No
1500,Charlotte,Williams,$7.99 ,6,460,Inside,4509970000000000,20000,0.025644701,Yes,Amazon,McKinney,28,Low,Male,Divorced,No,0,79648009,2/9/23,14:31:18,No
1515,Harper,White,$62.46 ,9,640,Inside,4966440000000000,10000,0.945668071,Yes,Uber,Frisco,21,Low,Female,Divorced,Yes,0,71778569,9/5/23,21:09:50,No
1528,Logan,Anderson,$108.16 ,5,386,Inside,4542990000000000,40000,0.258497178,Yes,Amazon,Addison,20,Low,Female,Divorced,Yes,0,40603734,7/30/23,15:40:18,No
1550,Jackson,Harris,$512.18 ,9,687,Inside,4434000000000000,10000,0.855117857,Yes,Netflix,McKinney,21,Low,Male,Divorced,Yes,0,58687584,2/21/23,20:28:23,No
1598,Mia,Anderson,$234.66 ,4,288,Inside,4000780000000000,10000,0.450761225,Yes,InternationalHolding,Dallas,29,Low,Female,Divorced,No,0,83980772,5/12/23,13:55:38,No
1722,Logan,Jones,$11.92 ,7,551,Inside,4021180000000000,10000,0.799341756,Yes,IBM,Addison,30,Low,Female,Divorced,No,0,88117919,10/5/23,14:29:32,No
1774,Oliver,Taylor,$652.71 ,9,655,Inside,4148190000000000,1000,0.109230447,Yes,SMU,Arlington,26,Low,Female,Divorced,No,0,57044001,9/14/23,5:24:55,No
1879,Amelia,Gonzalez,$126.46 ,3,297,Inside,4909920000000000,15000,0.183603804,Yes,McDonald's,Arlington,18,Low,Female,Divorced,No,0,68764601,10/15/23,12:39:34,No
24, Daniel     , Young,$475.15 ,9,697,Inside,3762351867839760,15000,0.801467435,Yes,Amazon,Dallas,22,Low,Male,Married,No,0,38474107,8/26/24,2:27:36,No
43, Joshua     , Collins,$45.51 ,4,326,Inside,9378978783829640,20000,0.589209993,Yes,InternationalHolding,Plano,21,Low,Male,Married,No,0,63850926,3/28/24,10:57:58,No
66, Caleb      , Brooks,$155.12 ,9,713,Inside,9228882902722630,5000,0.189192104,Yes,Walmart,Dallas,26,Low,Male,Married,Yes,0,31243164,5/11/24,1:08:02,No
272,John,Davis,$111.14 ,2,209,Inside,4391300000000000,15000,0.841333873,Yes,Home Depot,Farmers Branch,22,Low,Female,Married,Yes,0,55517999,6/18/23,21:47:22,No
320,Logan,Davis,$270.86 ,8,637,Inside,4377160000000000,5000,0.352219961,Yes,Subaru,Plano,26,Low,Male,Married,No,0,43303954,4/1/23,20:11:05,No
624,Ethan,Lee,$360.76 ,5,395,Inside,4478470000000000,15000,0.064998807,Yes,Honda,Addison,26,Low,Male,Married,No,0,75305663,1/25/23,11:11:00,No
1203,Sophia,White,$64.17 ,9,645,Inside,4649710000000000,1000,0.388580495,Yes,Home Depot,Addison,29,Low,Female,Married,No,0,69639010,12/7/23,14:35:51,No
1450,Amelia,Harris,$239.07 ,8,612,Inside,4255590000000000,15000,0.167191994,Yes,Netflix,McKinney,22,Low,Female,Married,No,0,27390626,4/21/23,20:18:59,No
1492,Sophia,Smith,$516.92 ,10,768,Inside,4702260000000000,5000,0.945224039,Yes,McDonald's,Rockwall,30,Low,Female,Married,No,0,46353551,5/1/23,10:35:03,No
1923,Mia,Davis,$33.05 ,6,461,Inside,4308880000000000,10000,0.040859062,Yes,Walmart,Dallas,22,Low,Female,Married,No,0,43364844,11/28/23,8:46:39,No
1936,Benjamin,Thomas,$179.77 ,6,425,Inside,4686890000000000,1000,0.827230319,Yes,SMU,Dallas,30,Low,Female,Married,No,0,39410550,7/2/23,10:03:39,No
1964,Charlotte,Smith,$31.90 ,6,442,Inside,4511900000000000,5000,0.773673252,Yes,Subaru,Plano,27,Low,Male,Married,No,0,59011716,10/12/23,10:19:09,No
1971,Michael,Smith,$149.39 ,9,657,Inside,4514690000000000,1000,0.817003526,Yes,Walmart,Frisco,21,Low,Male,Married,No,0,9975204,9/6/23,15:01:45,No
2140,Oliver,Wilson,$69.63 ,1,141,Inside,4726110000000000,10000,0.979565707,Yes,Amazon,Arlington,19,Low,Female,Married,No,0,64725234,10/8/23,20:25:06,No
2191,Isabella,Anderson,$73.32 ,2,192,Inside,4820050000000000,5000,0.208162666,Yes,Netflix,Addison,26,Low,Female,Married,No,0,55570187,5/27/23,17:39:51,No
237,Jackson,Davis,$32.42 ,10,797,Inside,4048060000000000,20000,0.614285832,Yes,McDonald's,McKinney,20,Low,Female,Single,No,0,33432257,5/10/23,14:52:32,No
254,Aiden,White,$481.64 ,8,599,Inside,4365780000000000,10000,0.777681994,Yes,IBM,Farmers Branch,19,Low,Female,Single,No,0,76091305,8/15/23,11:51:45,No
391,John,Martinez,$211.18 ,10,725,Inside,4069470000000000,5000,0.330182317,Yes,Walmart,Plano,23,Low,Male,Single,No,0,72715243,11/2/23,10:52:14,No
538,Amelia,Harris,$276.96 ,6,457,Inside,4103480000000000,1000,0.31647248,Yes,McDonald's,Arlington,30,Low,Female,Single,Yes,0,51637197,2/27/23,20:11:30,No
658,Sophia,White,$222.82 ,8,619,Inside,4652120000000000,40000,0.339334643,Yes,Lift,Farmers Branch,25,Low,Female,Single,No,0,45173675,1/25/23,15:18:13,No
691,Michael,Gonzalez,$87.09 ,11,789,Inside,4786680000000000,20000,0.274610195,Yes,Walmart,Arlington,26,Low,Female,Single,No,0,92603835,5/25/23,12:59:57,No
752,Logan,Wilson,$515.98 ,11,780,Inside,4745940000000000,20000,0.170815729,Yes,Starbucks,Dallas,20,Low,Male,Single,Yes,0,96100828,8/12/23,4:36:02,No
862,Isabella,Wilson,$116.19 ,2,142,Inside,4339490000000000,1000,0.61325206,Yes,Uber,Farmers Branch,18,Low,Female,Single,No,0,12025651,6/28/23,7:14:23,No
946,John,Hernandez,$615.43 ,10,751,Inside,4734450000000000,10000,0.620182591,Yes,Starbucks,Addison,23,Low,Male,Single,No,0,30663987,8/8/23,22:23:17,No
1156,Harper,Clark,$409.21 ,10,721,Inside,4995050000000000,5000,0.988201573,Yes,Uber,Farmers Branch,27,Low,Male,Single,No,0,97788850,9/2/23,0:41:33,No
1159,Alexander,Jones,$122.28 ,5,399,Inside,4607450000000000,20000,0.038581254,Yes,InternationalHolding,Irving,27,Low,Male,Single,Yes,0,28637520,1/28/23,9:07:17,No
1538,Isabella,Lee,$621.10 ,9,645,Inside,4463940000000000,1000,0.104427322,Yes,Lift,Irving,21,Low,Female,Single,No,0,12942270,2/11/23,2:43:47,No
1581,Olivia,Gonzalez,$114.50 ,3,267,Inside,4145080000000000,40000,0.525111311,Yes,Subaru,Plano,18,Low,Male,Single,Yes,0,50240777,6/20/23,3:38:43,No
1583,Alexander,Jones,$269.37 ,4,321,Inside,4037720000000000,10000,0.74846227,Yes,SMU,Rockwall,27,Low,Female,Single,Yes,0,24886633,5/3/23,23:39:36,No
1627,Amelia,Rodriguez,$58.51 ,5,421,Inside,4427590000000000,5000,0.66364333,Yes,Netflix,Arlington,23,Low,Female,Single,No,0,68017122,2/6/23,13:36:13,No
1675,Lucas,Williams,$405.38 ,8,643,Inside,4856650000000000,20000,0.577370611,Yes,Starbucks,Irving,21,Low,Male,Single,Yes,0,54696764,8/17/23,2:23:17,No
1785,Olivia,Martinez,$189.02 ,5,355,Inside,4861460000000000,20000,0.359170749,Yes,Home Depot,Arlington,29,Low,Male,Single,Yes,0,13224828,11/20/23,4:50:38,No
1843,Mia,Jones,$29.58 ,6,459,Inside,4696030000000000,15000,0.817851903,Yes,Subaru,Frisco,25,Low,Male,Single,No,0,80283688,1/25/23,8:32:37,No
1890,Aiden,Garcia,$240.04 ,5,440,Inside,4480980000000000,5000,0.997334408,Yes,Lift,Frisco,22,Low,Male,Single,No,0,16635456,7/20/23,21:38:35,No
1979,Amelia,Anderson,$118.17 ,5,352,Inside,4441390000000000,5000,0.251538225,Yes,Honda,Farmers Branch,23,Low,Male,Single,Yes,0,88911014,1/27/23,18:39:52,No
1986,Harper,Anderson,$505.25 ,9,644,Inside,4764940000000000,40000,0.957174622,Yes,Amazon,Addison,29,Low,Female,Single,No,0,62147865,11/2/23,13:00:14,No
2127,Michael,Davis,$184.97 ,10,747,Inside,4680180000000000,10000,0.106420595,Yes,IBM,Plano,27,Low,Male,Single,Yes,0,77926776,9/1/23,16:55:24,No
2161,Lucas,Smith,$251.79 ,6,425,Inside,4392050000000000,20000,0.446448282,Yes,Apple,Rockwall,20,Low,Male,Single,No,0,33021577,11/3/23,0:34:10,No
2169,Harper,Hernandez,$366.18 ,8,613,Inside,4567530000000000,40000,0.111555441,Yes,Honda,Rockwall,30,Low,Male,Single,No,0,96782860,6/7/23,23:42:25,No
68, Leo        , Sanders,$310.16 ,6,463,Inside,6659971035131970,1000,0.99723955,Yes,Uber,Plano,30,Low,M,Single ,Yes,0,15176749,9/23/25,20:02:59,No
150, Noah      , Ferguson,$338.26 ,10,722,Inside,2714467854872220,40000,0.102178084,Yes,Uber,Dallas,20,Low,F,Single ,No,0,57272561,5/29/25,4:52:10,No
354,Aiden,White,$145.34 ,10,704,Inside,4750390000000000,1000,0.57584161,Yes,SMU,Plano,21,Low,Female,Widowed,Yes,0,98092400,1/5/23,14:34:17,No
528,Amelia,White,$368.94 ,6,491,Inside,4774360000000000,10000,0.151209924,Yes,Walmart,Rockwall,29,Low,Male,Widowed,Yes,0,85623732,7/23/23,18:49:18,No
682,Elijah,Lee,$102.10 ,10,775,Inside,4062050000000000,10000,0.792222322,Yes,Apple,Plano,28,Low,Male,Widowed,Yes,0,29585670,9/22/23,17:47:10,No
727,Benjamin,Perez,$398.84 ,7,568,Inside,4873840000000000,10000,0.444900998,Yes,Starbucks,Farmers Branch,18,Low,Female,Widowed,Yes,0,40233489,10/27/23,0:31:24,No
762,Isabella,Davis,$325.26 ,8,577,Inside,4714770000000000,20000,0.947126598,Yes,Uber,Addison,18,Low,Male,Widowed,Yes,0,92653913,11/3/23,6:26:04,No
903,Benjamin,Davis,$160.30 ,6,518,Inside,4723180000000000,15000,0.993071031,Yes,Home Depot,Rockwall,18,Low,Female,Widowed,No,0,17402070,6/29/23,4:47:38,No
911,John,Thomas,$484.86 ,8,608,Inside,4382540000000000,10000,0.103637662,Yes,IBM,Irving,27,Low,Male,Widowed,No,0,63225984,6/29/23,16:26:21,No
924,Jackson,Williams,$80.49 ,4,282,Inside,4948660000000000,1000,0.359110398,Yes,Lift,Dallas,22,Low,Male,Widowed,No,0,59610988,11/9/23,6:57:31,No
1015,John,Harris,$80.24 ,6,456,Inside,4723420000000000,20000,0.166785138,Yes,Uber,Plano,26,Low,Female,Widowed,No,0,4928667,10/10/23,7:45:39,No
1402,Lucas,Lee,$306.84 ,7,570,Inside,4028300000000000,5000,0.638573289,Yes,Amazon,Rockwall,25,Low,Female,Widowed,No,0,15921914,11/9/23,13:26:13,No
1406,John,Clark,$221.84 ,6,444,Inside,4560370000000000,20000,0.249308566,Yes,Amazon,Arlington,21,Low,Female,Widowed,Yes,0,11749274,3/15/23,8:20:15,No
1506,Mia,Davis,$177.27 ,3,305,Inside,4608510000000000,5000,0.723539657,Yes,IBM,Arlington,22,Low,Male,Widowed,No,0,86002871,5/24/23,4:48:30,No
1552,Mia,Wilson,$430.08 ,7,562,Inside,4322890000000000,5000,0.158063493,Yes,SMU,Addison,25,Low,Male,Widowed,No,0,90576175,12/1/23,10:45:00,No
1570,Alexander,Taylor,$232.18 ,5,441,Inside,4049500000000000,10000,0.687526349,Yes,Smoothy King,Farmers Branch,24,Low,Male,Widowed,Yes,0,85189184,5/28/23,18:44:08,No
1933,Liam,Lee,$695.69 ,10,744,Inside,4239030000000000,15000,0.657553341,Yes,Lift,Arlington,20,Low,Female,Widowed,No,0,46653415,12/21/23,19:31:37,No
2068,Harper,Taylor,$121.70 ,4,306,Inside,4153460000000000,40000,0.142694702,Yes,McDonald's,Addison,25,Low,Female,Widowed,Yes,0,70649882,5/2/23,5:29:23,No
2133,Michael,Gonzalez,$151.19 ,5,403,Inside,4032440000000000,10000,0.295418388,Yes,Starbucks,Frisco,27,Low,Male,Widowed,No,0,5286951,3/9/23,20:28:36,No
2,  Olivia     , Williams,$26.05 ,3,306,Inside,9307848631060570,5000,0.063211989,Yes,Walmart,Frisco,39,Middle,M,Divorced,Yes,0,84767021,12/1/25,11:36:21,No
47, Aubrey     , Rogers,$168.71 ,8,652,Inside,8076272023139110,20000,0.785278042,Yes,McDonald's,Arlington,48,Middle,f,Divorced,Yes,0,58000266,6/29/25,14:53:09,No
71, Audrey     , Wood,$18.66 ,9,685,Inside,1539459439903740,20000,0.050658866,Yes,Amazon,Addison,33,Middle,M,Divorced,No,0,7934377,2/13/24,6:26:25,No
89, Ariana     , Alexander,$131.20 ,11,848,Inside,6801569891254180,10000,0.282040013,Yes,KSFSDF((&&,Irving,48,Middle,Male,Divorced,Yes,0,17684630,8/19/24,6:26:04,No
104, Benjamin  , Owens,$33.90 ,9,644,Inside,8328806897117380,15000,0.392288389,Yes,Walmart,Frisco,43,Middle,M,Divorced,Yes,0,34319762,7/23/24,11:01:16,No
113, Liam      , Ortiz,$186.76 ,3,246,Inside,2499647584145670,10000,0.728939226,Yes,IBM,Rockwall,55,Middle,F,Divorced,No,0,20792352,8/11/24,22:53:24,No
140, Anthony   , Rice,$69.98 ,10,704,Inside,3673572634813950,1000,0.48622776,Yes,Home Depot,Irving,49,Middle,Male,Divorced,Yes,0,18184639,11/26/24,11:33:54,No
164, Jacob     , Arnold,$39.35 ,7,495,Inside,6188983555626420,1000,0.229383065,Yes,Uber,Rockwall,55,Middle,F,Divorced,No,0,21290170,2/18/25,6:46:05,No
182, Benjamin  , Armstrong,$328.19 ,6,484,Inside,9663378784101520,40000,0.393976625,Yes,Uber,Dallas,43,Middle,F,Divorced,No,0,2093716,8/26/24,14:46:51,No
216,Alexander,Anderson,$598.15 ,8,655,Inside,4854820000000000,15000,0.136286355,Yes,Apple,Plano,57,Middle,Male,Divorced,Yes,0,83633646,9/22/23,5:49:13,No
262,Elijah,Wilson,$335.15 ,10,790,Inside,4248180000000000,5000,0.772959865,Yes,Apple,Arlington,44,Middle,Female,Divorced,No,0,74856769,7/7/23,8:22:13,No
307,Benjamin,Martinez,$78.56 ,5,360,Inside,4040330000000000,20000,0.726481693,Yes,IBM,Addison,39,Middle,Male,Divorced,Yes,0,4159621,4/15/23,13:12:05,No
321,Jackson,Williams,$452.85 ,6,507,Inside,4392400000000000,15000,0.982704996,Yes,Lift,Addison,44,Middle,Female,Divorced,Yes,0,92428030,2/13/23,4:01:57,No
451,Isabella,White,$317.63 ,10,713,Inside,4487640000000000,15000,0.246365877,Yes,Walmart,McKinney,54,Middle,Female,Divorced,No,0,29829095,11/20/23,23:18:55,No
568,Isabella,Anderson,$91.17 ,2,210,Inside,4155320000000000,15000,0.418805931,Yes,Apple,McKinney,55,Middle,Female,Divorced,No,0,34253342,1/5/23,16:11:39,No
612,Alexander,Martinez,$230.79 ,11,832,Inside,4143540000000000,1000,0.240227652,Yes,SMU,Irving,50,Middle,Male,Divorced,Yes,0,35632505,2/27/23,22:47:51,No
665,Oliver,Gonzalez,$287.89 ,4,303,Inside,4057530000000000,5000,0.344725389,Yes,Home Depot,Dallas,54,Middle,Male,Divorced,Yes,0,88752532,3/17/23,13:54:56,No
737,Isabella,Clark,$278.69 ,5,398,Inside,4384530000000000,20000,0.0782474,Yes,Apple,Plano,56,Middle,Female,Divorced,Yes,0,32072034,1/9/23,17:33:22,No
807,Lucas,Smith,$93.00 ,3,309,Inside,4194980000000000,10000,0.644812984,Yes,McDonald's,Rockwall,34,Middle,Male,Divorced,Yes,0,5109076,2/24/23,0:00:58,No
810,Benjamin,Thomas,$653.56 ,9,654,Inside,4299260000000000,5000,0.631489306,Yes,Starbucks,Addison,57,Middle,Female,Divorced,No,0,86168822,8/16/23,18:46:39,No
874,Alexander,Smith,$289.93 ,5,398,Inside,4219440000000000,40000,0.381841336,Yes,SMU,Irving,35,Middle,Female,Divorced,No,0,95073208,10/19/23,20:28:27,No
947,Elijah,Williams,$571.25 ,8,606,Inside,4618040000000000,20000,0.501939897,Yes,IBM,Addison,36,Middle,Female,Divorced,Yes,0,48640547,10/16/23,21:50:54,No
969,Amelia,Williams,$252.10 ,8,620,Inside,4932180000000000,15000,0.380837642,Yes,Apple,Farmers Branch,58,Middle,Female,Divorced,Yes,0,41226184,8/20/23,21:34:32,No
973,Lucas,Rodriguez,$276.70 ,6,467,Inside,4061050000000000,20000,0.912151753,Yes,Walmart,Addison,60,Middle,Female,Divorced,Yes,0,90101075,6/9/23,6:31:05,No
1011,Oliver,Lee,$116.07 ,2,147,Inside,4417960000000000,10000,0.011944234,Yes,IBM,Irving,39,Middle,Male,Divorced,Yes,0,42037206,4/12/23,7:53:32,No
1200,Jackson,Perez,$349.46 ,4,368,Inside,4302700000000000,10000,0.388465995,Yes,SMU,McKinney,59,Middle,Male,Divorced,Yes,0,33342470,11/17/23,2:40:04,No
1289,Sophia,White,$409.78 ,10,759,Inside,4366890000000000,40000,0.806788025,Yes,Honda,Frisco,49,Middle,Male,Divorced,Yes,0,75342961,6/19/23,18:08:08,No
1295,Ethan,Clark,$344.13 ,11,806,Inside,4034400000000000,40000,0.397558061,Yes,InternationalHolding,McKinney,58,Middle,Female,Divorced,Yes,0,25815545,7/18/23,12:48:49,No
1336,Mia,Smith,$342.14 ,9,650,Inside,4418490000000000,15000,0.735093614,Yes,Home Depot,Addison,31,Middle,Male,Divorced,Yes,0,20608361,6/12/23,18:22:11,No
1383,Alexander,Williams,$392.67 ,11,851,Inside,4695660000000000,40000,0.674883321,Yes,Netflix,Dallas,37,Middle,Female,Divorced,No,0,42205391,6/16/23,2:33:27,No
1472,Ethan,Williams,$536.76 ,10,749,Inside,4317390000000000,1000,0.349901906,Yes,IBM,Addison,34,Middle,Male,Divorced,Yes,0,38743701,8/21/23,8:46:11,No
1484,Ethan,Thomas,$295.78 ,9,710,Inside,4195730000000000,10000,0.333236092,Yes,Home Depot,Addison,48,Middle,Male,Divorced,Yes,0,70291235,4/18/23,9:21:27,No
1558,Harper,Lewis,$161.58 ,10,713,Inside,4615620000000000,40000,0.131042096,Yes,Starbucks,Frisco,52,Middle,Male,Divorced,Yes,0,60478012,9/8/23,1:46:38,No
1619,Liam,Gonzalez,$370.39 ,9,690,Inside,4028100000000000,40000,0.388452296,Yes,Apple,Irving,33,Middle,Female,Divorced,No,0,47737204,6/28/23,7:01:24,No
1676,Olivia,Clark,$343.21 ,6,423,Inside,4136720000000000,40000,0.310941235,Yes,Uber,Dallas,33,Middle,Male,Divorced,Yes,0,51802746,5/8/23,2:40:52,No
1679,Charlotte,Clark,$524.73 ,9,714,Inside,4822550000000000,15000,0.794164669,Yes,InternationalHolding,Plano,52,Middle,Male,Divorced,No,0,87014362,2/1/23,5:35:20,No
1699,Harper,Martinez,$17.01 ,11,801,Inside,4548150000000000,15000,0.377710904,Yes,Subaru,McKinney,50,Middle,Female,Divorced,Yes,0,73708537,6/1/23,2:44:18,No
1780,Harper,Wilson,$68.35 ,7,583,Inside,4839790000000000,1000,0.452310823,Yes,Amazon,Frisco,48,Middle,Male,Divorced,No,0,22716655,3/3/23,18:27:08,No
1827,Elijah,Davis,$63.12 ,8,563,Inside,4985020000000000,20000,0.77532164,Yes,Amazon,Farmers Branch,31,Middle,Female,Divorced,Yes,0,10768304,5/7/23,2:09:11,No
1838,Sophia,Harris,$104.38 ,11,864,Inside,4218170000000000,1000,0.940623264,Yes,IBM,McKinney,44,Middle,Male,Divorced,No,0,24363301,6/29/23,13:15:06,No
1886,Harper,Jones,$295.67 ,9,708,Inside,4523390000000000,1000,0.718961018,Yes,Subaru,Arlington,58,Middle,Female,Divorced,Yes,0,58582290,12/30/23,4:08:12,No
1940,Lucas,Davis,$236.80 ,10,703,Inside,4455610000000000,1000,0.485541339,Yes,Uber,Plano,60,Middle,Male,Divorced,Yes,0,67277045,9/24/23,1:11:17,No
2045,Aiden,Davis,$186.60 ,5,355,Inside,4735030000000000,20000,0.564289296,Yes,Lift,Plano,31,Middle,Female,Divorced,Yes,0,78141140,4/22/23,4:22:33,No
2048,Michael,Lewis,$252.72 ,6,421,Inside,4667870000000000,20000,0.268482291,Yes,InternationalHolding,Irving,50,Middle,Male,Divorced,No,0,70179375,10/20/23,1:32:37,No
2096,Michael,Taylor,$363.91 ,4,372,Inside,4351110000000000,40000,0.18725097,Yes,Smoothy King,Dallas,33,Middle,Female,Divorced,Yes,0,51049886,4/17/23,11:32:52,No
2130,Mia,Jones,$618.36 ,9,667,Inside,4233950000000000,15000,0.621617412,Yes,Uber,Arlington,40,Middle,Female,Divorced,Yes,0,25830436,4/16/23,3:23:18,No
2136,Jackson,Rodriguez,$475.36 ,10,765,Inside,4504030000000000,20000,0.769361827,Yes,McDonald's,Farmers Branch,60,Middle,Female,Divorced,Yes,0,39172993,3/23/23,21:41:36,No
2171,Alexander,Martinez,$382.20 ,9,665,Inside,4527180000000000,15000,0.534244706,Yes,Home Depot,Farmers Branch,34,Middle,Female,Divorced,Yes,0,55626063,6/26/23,2:33:48,No
6,  Sophia     , Martinez,$113.60 ,4,308,Inside,4631442902570560,40000,0.034258609,Yes,Amazon,Farmer's Branch,38,Middle,f,Married,Yes,0,57966028,4/27/25,22:41:01,No
22, James      , Hall,$31.45 ,9,690,Inside,3577149224560310,40000,0.719937118,Yes,Uber,Addison,47,Middle,F,Married,Yes,0,96801023,2/26/24,1:40:35,No
25, Grace      , King,$186.82 ,3,286,Inside,3508390529135770,10000,0.718743817,Yes,KSFSDF((&&,McKinney,41,Middle,f,Married,Yes,0,31757808,1/29/24,12:49:53,No
31, David      , Adams,$284.94 ,5,350,Inside,7441569201429400,20000,0.477881214,Yes,Texas Republic,Dallas,46,Middle,Female,Married,Yes,0,89461315,2/23/25,7:15:19,No
40, Madison    , Parker,$497.48 ,7,529,Inside,5161917738661670,15000,0.790576031,Yes,Walmart,Farmer's Branch,39,Middle,M,Married,No,0,11817520,2/7/24,20:11:46,No
49, Owen       , Cook,$130.46 ,2,213,Inside,8380080477567790,10000,0.800974307,Yes,IBM,Dallas,35,Middle,F,Married,Yes,0,53345824,3/10/25,1:25:05,No
51, Aria       , Bell,$78.31 ,6,454,Inside,6736817670313890,20000,0.966954691,Yes,Netflix,Plano,49,Middle,F,Married,No,0,42778524,5/10/25,16:02:37,No
55, Mary       , Cooper,$61.94 ,8,642,Inside,6907169768855070,20000,0.220432778,Yes,Nike,Irving,36,Middle,F,Married,No,0,87383484,5/5/25,10:07:25,No
58, Nathan     , Howard,$235.66 ,5,380,Inside,7771528138035520,5000,0.316812892,Yes,Addidas,Dallas,39,Middle,f,Married,Yes,0,86635152,11/5/25,6:26:42,No
67, Elizabeth  , Kelly,$68.37 ,10,739,Inside,5455252069479350,20000,0.194270194,Yes,Starbucks,Dallas,52,Middle,M,Married,No,0,23914672,11/9/24,12:15:36,No
75, Stella     , Coleman,$154.12 ,9,684,Inside,1727929374275230,20000,0.273513994,Yes,InternationalHolding,Dallas,33,Middle,Male,Married,No,0,89242688,4/5/24,15:37:46,No
82, Cameron    , Flores,$144.57 ,9,672,Inside,4275111652019450,5000,0.777843409,Yes,Netflix,Dallas,35,Middle,Female,Married,Yes,0,13735259,1/15/24,5:43:02,No
91, Lucas      , Griffin,$138.74 ,2,184,Inside,9112901841991230,20000,0.156549576,Yes,900lbs,Farmer's Branch,44,Middle,M,Married,No,0,67744647,9/26/25,3:09:03,No
94, Skylar     , Myers,$199.36 ,4,297,Inside,3701223542780890,40000,0.006617868,Yes,School of Rock,Plano,42,Middle,Male,Married,No,0,72933080,6/13/24,12:46:47,No
100, Evan      , Woods,$35.77 ,3,280,Inside,6904999018765460,1000,0.136032037,Yes,Uber,Dallas,49,Middle,F,Married,Yes,0,72833246,6/18/24,6:16:26,No
106, Caden     , Fisher,$58.78 ,10,781,Inside,6628803477953730,5000,0.730618996,Yes,8%8SDAAd*,Irving,41,Middle,F,Married,No,0,78941860,7/14/24,6:26:57,No
118, Mia       , Webb,$163.75 ,9,701,Inside,1661539484455560,40000,0.232437863,Yes,Uber,Dallas,39,Middle,M,Married,No,0,20812205,10/2/24,18:26:57,No
127, William   , Boyd,$235.20 ,4,314,Inside,6130862419343670,20000,0.125161312,Yes,Texas Republic,McKinney,45,Middle,f,Married,Yes,0,81352573,11/25/24,19:36:06,No
135, Christopher, Reyes,$95.86 ,3,260,Inside,9873077710023480,20000,0.685912009,Yes,Amazon,Dallas,37,Middle,M,Married,Yes,0,48346160,4/16/25,7:52:00,No
136, Andrew    , Burns,$113.10 ,11,776,Inside,8376158020915400,15000,0.892895587,Yes,Walmart,Plano,42,Middle,Male,Married,Yes,0,7944267,4/4/25,1:41:33,No
144, Isabella  , Daniels,$4.79 ,3,293,Inside,5679105989012590,15000,0.146878823,Yes,Apple,McKinney,34,Middle,F,Married,Yes,0,86862582,10/22/25,12:21:05,No
151, Ethan     , Rose,$178.25 ,4,315,Inside,2938587419171450,20000,0.970559311,Yes,Nike,Dallas,39,Middle,F,Married,Yes,0,87821894,10/10/24,3:35:12,No
159, William   , Stephens,$153.52 ,4,343,Inside,2943854780979750,20000,0.390887217,Yes,Texas Republic,Farmer's Branch,48,Middle,f,Married,Yes,0,56219288,2/1/24,17:01:56,No
160, Alexander , Payne,$179.54 ,8,574,Inside,4211429185402150,15000,0.602828273,Yes,Netflix,Dallas,34,Middle,f,Married,Yes,0,39944465,9/14/25,6:25:13,No
